vcc 0 0 0 vcc_model vcc_type global_master
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/nand4/mqn1 1832 200 680 n n ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/nand4/mqn2 1833 200 680 n n ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/nand4/mqp1 1834 200 680 p p ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/nand4/mqp2 1835 200 680 p p ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/mbn01/mg1.qna 1836 200 680 nsvt n ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/mbn01/mg1.qpa 1837 200 680 psvt p ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/mbn01/mg101.qna 1838 200 680 nsvt n ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/mbn01/mg101.qpa 1839 200 680 psvt p ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/mbn01/mg2.qns 1840 200 680 nsvt n ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/mbn01/mg2.qpsb 1841 200 680 psvt p ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/mbn01/mg3.qna 1842 200 680 nsvt n ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/mbn01/mg3.qpa 1843 200 680 psvt p ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/mbn01/mg4.qna 1844 200 680 nsvt n ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/mbn01/mg4.qpa 1845 200 680 psvt p ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/mbn01/mg5.qns 1846 200 680 nsvt n ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/mbn01/mg5.qpsb 1847 200 680 psvt p ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/inv011/mqn1 1848 200 680 nsvt n ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/inv011/mqp1 1849 200 680 psvt p ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/inv012/mqn1 1850 200 680 nsvt n ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/inv012/mqp1 1851 200 680 psvt p ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/fsn00/mg101.qna 1852 200 680 nsvt n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/fsn00/mg101.qpa 1853 200 680 psvt p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/fsn00/mg99.qna 1854 200 340 nsvt n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/fsn00/mg99.qpa 1855 200 680 psvt p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/fsn00/mgclkdd.qna 1856 200 340 n n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/fsn00/mgclkdd.qpa 1857 200 680 p p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/fsn00/mgclkn.qna 1858 200 680 n n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/fsn00/mgclkn.qpa 1859 200 680 p p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/fsn00/mgd1.qnck 1860 200 340 nsvt n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/fsn00/mgd1.qnd 1861 200 340 nsvt n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/fsn00/mgd1.qpckb 1862 200 680 psvt p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/fsn00/mgd1.qpd 1863 200 680 psvt p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/fsn00/mgd1n.qna 1864 200 680 nsvt n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/fsn00/mgd1n.qpa 1865 200 680 psvt p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/fsn00/mgd2.qnck 1866 200 340 nsvt n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/fsn00/mgd2.qnd 1867 200 340 nsvt n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/fsn00/mgd2.qpckb 1868 200 680 psvt p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/fsn00/mgd2.qpd 1869 200 680 psvt p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/fsn00/mgtd1.qns 1870 200 340 nsvt n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/fsn00/mgtd1.qpsb 1871 200 680 psvt p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/fsn00/mgtd2.qns 1872 200 340 nsvt n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[3]/fsn00/mgtd2.qpsb 1873 200 680 psvt p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/inv00/mqn1 1874 200 680 nsvt n ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/inv00/mqp1 1875 200 680 psvt p ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/inv02/mqn1 1876 200 680 nsvt n ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/inv02/mqp1 1877 200 680 psvt p ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/inv05/mqn1 1878 200 680 nsvt n ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/inv05/mqp1 1879 200 680 psvt p ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/inv06/mqn1 1880 200 680 nsvt n ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/inv06/mqp1 1881 200 680 psvt p ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/inv07/mqn1 1882 200 680 nsvt n ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/inv07/mqp1 1883 200 680 psvt p ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/inv08/mqn1 1884 200 680 nsvt n ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/inv08/mqp1 1885 200 680 psvt p ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/inv09/mqn1 1886 200 680 nsvt n ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/inv09/mqp1 1887 200 680 psvt p ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/nand0/mqn1 1888 200 680 nsvt n ec0nand03al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/nand0/mqn2 1889 200 680 nsvt n ec0nand03al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/nand0/mqn3 1890 200 680 nsvt n ec0nand03al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/nand0/mqp1 1891 200 680 psvt p ec0nand03al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/nand0/mqp2 1892 200 680 psvt p ec0nand03al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/nand0/mqp3 1893 200 680 psvt p ec0nand03al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/nand1/mqn1 1894 200 680 n n ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/nand1/mqn2 1895 200 680 n n ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/nand1/mqp1 1896 200 680 p p ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/nand1/mqp2 1897 200 680 p p ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/nand2/mqn1 1898 200 680 n n ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/nand2/mqn2 1899 200 680 n n ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/nand2/mqp1 1900 200 680 p p ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/nand2/mqp2 1901 200 680 p p ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/nand3/mqn1 1902 200 680 n n ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/nand3/mqn2 1903 200 680 n n ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/nand3/mqp1 1904 200 680 p p ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/nand3/mqp2 1905 200 680 p p ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/nand4/mqn1 1906 200 680 n n ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/nand4/mqn2 1907 200 680 n n ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/nand4/mqp1 1908 200 680 p p ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/nand4/mqp2 1909 200 680 p p ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/mbn01/mg1.qna 1910 200 680 nsvt n ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/mbn01/mg1.qpa 1911 200 680 psvt p ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/mbn01/mg101.qna 1912 200 680 nsvt n ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/mbn01/mg101.qpa 1913 200 680 psvt p ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/mbn01/mg2.qns 1914 200 680 nsvt n ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/mbn01/mg2.qpsb 1915 200 680 psvt p ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/mbn01/mg3.qna 1916 200 680 nsvt n ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/mbn01/mg3.qpa 1917 200 680 psvt p ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/mbn01/mg4.qna 1918 200 680 nsvt n ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/mbn01/mg4.qpa 1919 200 680 psvt p ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/mbn01/mg5.qns 1920 200 680 nsvt n ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/mbn01/mg5.qpsb 1921 200 680 psvt p ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/inv011/mqn1 1922 200 680 nsvt n ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/inv011/mqp1 1923 200 680 psvt p ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/inv012/mqn1 1924 200 680 nsvt n ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/inv012/mqp1 1925 200 680 psvt p ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/fsn00/mg101.qna 1926 200 680 nsvt n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/fsn00/mg101.qpa 1927 200 680 psvt p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/fsn00/mg99.qna 1928 200 340 nsvt n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/fsn00/mg99.qpa 1929 200 680 psvt p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/fsn00/mgclkdd.qna 1930 200 340 n n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/fsn00/mgclkdd.qpa 1931 200 680 p p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/fsn00/mgclkn.qna 1932 200 680 n n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/fsn00/mgclkn.qpa 1933 200 680 p p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/fsn00/mgd1.qnck 1934 200 340 nsvt n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/fsn00/mgd1.qnd 1935 200 340 nsvt n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/fsn00/mgd1.qpckb 1936 200 680 psvt p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/fsn00/mgd1.qpd 1937 200 680 psvt p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/fsn00/mgd1n.qna 1938 200 680 nsvt n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/fsn00/mgd1n.qpa 1939 200 680 psvt p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/fsn00/mgd2.qnck 1940 200 340 nsvt n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/fsn00/mgd2.qnd 1941 200 340 nsvt n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/fsn00/mgd2.qpckb 1942 200 680 psvt p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/fsn00/mgd2.qpd 1943 200 680 psvt p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/fsn00/mgtd1.qns 1944 200 340 nsvt n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/fsn00/mgtd1.qpsb 1945 200 680 psvt p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/fsn00/mgtd2.qns 1946 200 340 nsvt n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[4]/fsn00/mgtd2.qpsb 1947 200 680 psvt p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/inv00/mqn1 1948 200 680 nsvt n ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/inv00/mqp1 1949 200 680 psvt p ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/inv02/mqn1 1950 200 680 nsvt n ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/inv02/mqp1 1951 200 680 psvt p ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/inv05/mqn1 1952 200 680 nsvt n ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/inv05/mqp1 1953 200 680 psvt p ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/inv06/mqn1 1954 200 680 nsvt n ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/inv06/mqp1 1955 200 680 psvt p ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/inv07/mqn1 1956 200 680 nsvt n ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/inv07/mqp1 1957 200 680 psvt p ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/inv08/mqn1 1958 200 680 nsvt n ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/inv08/mqp1 1959 200 680 psvt p ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/inv09/mqn1 1960 200 680 nsvt n ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/inv09/mqp1 1961 200 680 psvt p ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/nand0/mqn1 1962 200 680 nsvt n ec0nand03al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/nand0/mqn2 1963 200 680 nsvt n ec0nand03al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/nand0/mqn3 1964 200 680 nsvt n ec0nand03al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/nand0/mqp1 1965 200 680 psvt p ec0nand03al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/nand0/mqp2 1966 200 680 psvt p ec0nand03al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/nand0/mqp3 1967 200 680 psvt p ec0nand03al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/nand1/mqn1 1968 200 680 n n ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/nand1/mqn2 1969 200 680 n n ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/nand1/mqp1 1970 200 680 p p ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/nand1/mqp2 1971 200 680 p p ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/nand2/mqn1 1972 200 680 n n ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/nand2/mqn2 1973 200 680 n n ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/nand2/mqp1 1974 200 680 p p ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/nand2/mqp2 1975 200 680 p p ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/nand3/mqn1 1976 200 680 n n ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/nand3/mqn2 1977 200 680 n n ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/nand3/mqp1 1978 200 680 p p ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/nand3/mqp2 1979 200 680 p p ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/nand4/mqn1 1980 200 680 n n ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/nand4/mqn2 1981 200 680 n n ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/nand4/mqp1 1982 200 680 p p ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/nand4/mqp2 1983 200 680 p p ec0nand02an1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/mbn01/mg1.qna 1984 200 680 nsvt n ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/mbn01/mg1.qpa 1985 200 680 psvt p ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/mbn01/mg101.qna 1986 200 680 nsvt n ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/mbn01/mg101.qpa 1987 200 680 psvt p ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/mbn01/mg2.qns 1988 200 680 nsvt n ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/mbn01/mg2.qpsb 1989 200 680 psvt p ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/mbn01/mg3.qna 1990 200 680 nsvt n ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/mbn01/mg3.qpa 1991 200 680 psvt p ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/mbn01/mg4.qna 1992 200 680 nsvt n ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/mbn01/mg4.qpa 1993 200 680 psvt p ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/mbn01/mg5.qns 1994 200 680 nsvt n ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/mbn01/mg5.qpsb 1995 200 680 psvt p ec0mbn022al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/inv011/mqn1 1996 200 680 nsvt n ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/inv011/mqp1 1997 200 680 psvt p ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/inv012/mqn1 1998 200 680 nsvt n ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/inv012/mqp1 1999 200 680 psvt p ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/fsn00/mg101.qna 2000 200 680 nsvt n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/fsn00/mg101.qpa 2001 200 680 psvt p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/fsn00/mg99.qna 2002 200 340 nsvt n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/fsn00/mg99.qpa 2003 200 680 psvt p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/fsn00/mgclkdd.qna 2004 200 340 n n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/fsn00/mgclkdd.qpa 2005 200 680 p p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/fsn00/mgclkn.qna 2006 200 680 n n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/fsn00/mgclkn.qpa 2007 200 680 p p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/fsn00/mgd1.qnck 2008 200 340 nsvt n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/fsn00/mgd1.qnd 2009 200 340 nsvt n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/fsn00/mgd1.qpckb 2010 200 680 psvt p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/fsn00/mgd1.qpd 2011 200 680 psvt p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/fsn00/mgd1n.qna 2012 200 680 nsvt n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/fsn00/mgd1n.qpa 2013 200 680 psvt p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/fsn00/mgd2.qnck 2014 200 340 nsvt n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/fsn00/mgd2.qnd 2015 200 340 nsvt n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/fsn00/mgd2.qpckb 2016 200 680 psvt p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/fsn00/mgd2.qpd 2017 200 680 psvt p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/fsn00/mgtd1.qns 2018 200 340 nsvt n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/fsn00/mgtd1.qpsb 2019 200 680 psvt p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/fsn00/mgtd2.qns 2020 200 340 nsvt n ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[5]/fsn00/mgtd2.qpsb 2021 200 680 psvt p ec0fsn000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[6]/inv00/mqn1 2022 200 680 nsvt n ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[6]/inv00/mqp1 2023 200 680 psvt p ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[6]/inv02/mqn1 2024 200 680 nsvt n ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[6]/inv02/mqp1 2025 200 680 psvt p ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[6]/inv05/mqn1 2026 200 680 nsvt n ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[6]/inv05/mqp1 2027 200 680 psvt p ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[6]/inv06/mqn1 2028 200 680 nsvt n ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[6]/inv06/mqp1 2029 200 680 psvt p ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[6]/inv07/mqn1 2030 200 680 nsvt n ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[6]/inv07/mqp1 2031 200 680 psvt p ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[6]/inv08/mqn1 2032 200 680 nsvt n ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[6]/inv08/mqp1 2033 200 680 psvt p ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[6]/inv09/mqn1 2034 200 680 nsvt n ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[6]/inv09/mqp1 2035 200 680 psvt p ec0inv000al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[6]/nand0/mqn1 2036 200 680 nsvt n ec0nand03al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[6]/nand0/mqn2 2037 200 680 nsvt n ec0nand03al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[6]/nand0/mqn3 2038 200 680 nsvt n ec0nand03al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[6]/nand0/mqp1 2039 200 680 psvt p ec0nand03al1n02x5
adc/adc/idigbackend/isdcntr/iupdncntr/i0[6]/nand0/mqp2 2040 200 680 psvt p ec0nand03al1n02x5
